NAME,INDEX,KEYWORD,S,L,X_BMAD,Z,PX,PZ,BETX_BMAD,BETY_BMAD,DX_BMAD,BETX_MADX,BETY_MADX,DX_MADX,X_MADX
QDG1.2,98,Quadrupole,517.5034924535589,1.8,-4.086238467499444e-14,1.0658141036401219e-14,8.326759564669331e-15,0.0,17.907163176588284,99.0551902003138,0.08977948092193701,17.907106350948396,99.05704014137741,0.08977948728607466,0.0
BG1.4,100,Sbend,541.308593270561,23.50510081700226,1.5735329705890422e-13,1.0658141036401503e-14,8.149315322694588e-15,0.0,80.11939896726719,22.88956034267768,0.16602778089627213,80.11945075926353,22.889062378846162,0.1660276512321999,0.0
SF1.3,102,Sextupole,543.0085932705608,1.4,1.712071547027523e-13,1.0658141036401448e-14,8.14931532269372e-15,0.0,87.55400349459926,20.470051719734673,0.17347517820473216,87.55406069561319,20.469505460359894,0.17347502760631325,0.0
SF1.4,104,Sextupole,544.5085932705607,1.4,1.834311276867915e-13,1.0658141036401399e-14,8.149315322692722e-15,0.0,94.44514580666934,18.66949434685084,0.1800464008807799,94.4452187687811,18.668914803555495,0.18004624205406056,0.0
QFG2.3,106,Quadrupole,547.7085932705606,2.9,1.9586055646349055e-13,1.0658141036401361e-14,-1.3453503340857437e-15,0.0,95.86061641464721,18.347108862652476,0.18099241939507857,95.86071287013672,18.346407864984815,0.18099225469167618,0.0
BG1.5,108,Sbend,571.5136940875627,23.50510081700226,1.6382728507124966e-13,1.0658141036401503e-14,-1.5226346723733218e-15,0.0,22.15015859195637,82.91046569921315,0.09807293831576205,22.150242263241797,82.90855869601123,0.09807284783499326,0.0
SD1.1,110,Sextupole,573.2136940875625,1.4,1.61238802093328e-13,1.0658141036401501e-14,-1.5226346723496232e-15,0.0,19.878070639510305,90.54095155706796,0.09415361794023744,19.878150237523553,90.53897782621176,0.09415353799282572,0.0
SD1.2,112,Sextupole,574.7136940875624,1.4,1.5895485008482006e-13,1.06581410364015e-14,-1.5226346723265869e-15,0.0,18.204499161064014,97.60802907204918,0.09069539947017202,18.204571157432227,97.60601015878318,0.09069532342620719,0.0
QDG1.3,114,Quadrupole,576.8136940875622,1.8,1.627377170394978e-13,1.065814103640149e-14,6.267838165765699e-15,0.0,17.907051502149496,99.05893047208153,0.08977955963032841,17.907117688775696,99.0570298234315,0.08977948578630295,0.0
BG1.6,116,Sbend,600.6187949045644,23.50510081700226,3.1194491434405336e-13,1.0658141036401503e-14,6.534739242948222e-15,0.0,80.11958847156815,22.88854708021538,0.16602775180532492,80.11951871963701,22.88904751779523,0.166027648383498,0.0
QFG2.4,118,Quadrupole,607.0187949045643,2.9,3.2973970017864455e-13,1.065814103640139e-14,-9.994304908265173e-15,0.0,95.86093242127417,18.345684994700118,0.1809923647971242,95.86078721874009,18.346395620703504,0.18099225169878827,0.0
BG1.7,120,Sbend,630.8238957215664,23.50510081700226,9.182932192430826e-14,1.0658141036401503e-14,-1.0171540530632835e-14,0.0,22.15031986249931,82.90667292212885,0.09807283485412424,22.15023893916297,82.90856082543546,0.09807284706933342,0.0
QDG1.4,122,Quadrupole,636.1238957215662,1.8,4.014127487923798e-14,1.0658141036401249e-14,-7.834412139422633e-15,0.0,17.907163176493228,99.0551902059864,0.08977944033389161,17.907106350947856,99.05704014138028,0.08977948549958513,0.0
BG1.8,124,Sbend,659.9289965385683,23.50510081700226,-1.4635861966816321e-13,1.0658141036401503e-14,-8.011837221592118e-15,0.0,80.11939896596557,22.889560344929492,0.16602745089578397,80.11945075926323,22.889062378846496,0.16602764990550706,0.0
QFG2.5,126,Quadrupole,666.3289965385682,2.9,-1.8480364751441028e-13,1.0658141036401362e-14,9.223867824075342e-16,0.0,95.86061641314896,18.34710886395908,0.180992038655819,95.8607128701376,18.346407864984595,0.18099225357595478,0.0
BG1.9,128,Sbend,690.1340973555702,23.50510081700226,-1.6284890103079874e-13,1.0658141036401503e-14,7.4504498689153e-16,0.0,22.150158591913858,82.91046569521457,0.09807271417789376,22.150242263242294,82.90855869600948,0.09807284858516352,0.0
SD1.3,130,Sextupole,691.8340973555701,1.4,-1.6158232257873545e-13,1.0658141036401503e-14,7.450449869151693e-16,0.0,19.878070639509094,90.54095155246965,0.09415340498577214,19.878150237524,90.53897782620987,0.09415353887624552,0.0
SD1.4,132,Sextupole,693.33409735557,1.4,-1.6046475509834633e-13,1.0658141036401503e-14,7.450449869384838e-16,0.0,18.20449916106089,97.60802906706695,0.09069519638331311,18.20457115743263,97.60601015878115,0.0906953244272001,0.0
QDG1.5,134,Quadrupole,695.4340973555699,1.8,-1.65978381323455e-13,1.0658141036401489e-14,-7.166293960373023e-15,0.0,17.907051502119916,99.05893046712426,0.08977936162398438,17.90711768877597,99.05702982343001,0.08977948699935609,0.0
BG1.10,136,Sbend,719.239198172572,23.50510081700226,-3.3656757936206816e-13,1.0658141036401503e-14,-7.34355689801351e-15,0.0,80.11958847106469,22.88854708013369,0.1660274799820807,80.1195187196364,22.889047517795316,0.16602765275421,0.0
FG.2,138,Marker,719.239198172572,0.0,-3.3656759882211866e-13,1.0658141036401503e-14,-7.34355689801351e-15,0.0,80.11959974927711,22.88854299469156,0.16602749159099667,80.1195187196364,22.889047517795316,0.16602765275421,0.0
SF2.1,140,Sextupole,720.9391981725718,1.4,-3.4905164554874585e-13,1.0658141036401457e-14,-7.343556898021463e-15,0.0,87.55423488482438,20.468935028582543,0.17347486432070816,87.55413324743012,20.469491517801917,0.1734750292574907,0.0
SF2.2,142,Sextupole,722.4391981725717,1.4,-3.6006698089578315e-13,1.0658141036401416e-14,-7.343556898029935e-15,0.0,94.44541641142989,18.668312525622127,0.18004607555281957,94.44529543252058,18.668901809029524,0.18004624381920917,0.0
QFG2.6,144,Quadrupole,725.6391981725716,2.9,-3.575499679352505e-13,1.0658141036401367e-14,1.0560025192063324e-14,0.0,95.86093242075742,18.345684995265394,0.180992093248735,95.86078721873844,18.34639562070384,0.18099225656884405,0.0
BG1.11,146,Sbend,749.4442989895737,23.50510081700226,-1.0616854617673255e-13,1.0658141036401503e-14,1.0382741463200572e-14,0.0,22.150319862628866,82.90667292632828,0.09807281763777975,22.150238939162772,82.90856082543567,0.09807284935082475,0.0
QDG1.6,148,Quadrupole,754.7442989895735,1.8,-5.395795643522174e-14,1.0658141036401244e-14,7.380714926766994e-15,0.0,17.90716317666905,99.05519021076482,0.08977948091934804,17.907106350947853,99.05704014138033,0.08977948728607422,0.0
