EL. NUMBER,S,BETX_PYAT,BETY_PYAT,DX_PYAT,DY_PYAT
166,871.5647022575839,17.91226594339949,99.09961366356961,0.0900224573196671,-0.0023055716650792783
167,873.3647022575839,17.911718109357487,99.09835321165066,0.08979823108862768,0.0020546541519535157
168,873.6647022575837,18.209151711149907,97.64651729559354,0.09041472673716079,0.0020546541519535157
169,897.169803074586,80.12181695544999,22.888881236667316,0.16606286102734696,0.004380910439744993
170,900.669803074586,95.86254210541962,18.34402440375279,0.1813986164589761,0.004380910439744993
171,903.5698030745859,95.8618624697768,18.342491420771264,0.18103007181055944,-0.004632010436424711
172,903.8698030745859,94.44628467274282,18.664813993778953,0.1796402357430243,-0.004632010436424711
173,927.3749038915881,22.149998857079396,82.8991076240622,0.09809089818469714,-0.0023057940294936114
174,930.8749038915882,17.90759790178565,99.04833107578696,0.09001922520366408,-0.0023057940294936114
175,932.6749038915882,17.908147217019046,99.04959151837498,0.08979440878185452,0.0020542119387620726
176,932.9749038915882,18.20571930486666,97.59889946520975,0.090410779250415,0.0020542119387620726
177,956.4800047085904,80.14451102349165,22.89764021436008,0.166049411607169,0.004380468225283673
178,959.9800047085904,95.89170730777231,18.35556225895114,0.18138379776638164,0.004380468225283673
179,962.8800047085904,95.89240123673157,18.35709538334514,0.18101518900674737,-0.004631613128649074
180,963.1800047085903,94.47651101524953,18.679905687736365,0.17962545718474637,-0.004631613128649074
181,986.6851055255926,22.157997910224136,82.94824546620852,0.0980845933727054,-0.002305396716607098
182,986.9851055255925,21.727856523737508,84.26596837810989,0.0973928477512721,-0.002305396716607098
183,988.3851055255925,19.884789598409753,90.5811246371596,0.0941647016629077,-0.0023053965240680766
184,988.4851055255925,19.763494452874077,91.04265571399479,0.09393411980835395,-0.0023053965240680766
185,989.8851055255925,18.210297280668556,97.65036966594019,0.09070597392559861,-0.002305396421960867
186,990.1851055255925,17.912667779496047,99.1018332506434,0.09001422839257542,-0.002305396421960867
187,991.9851055255924,17.169381750533095,103.34145337709171,0.08789876307029239,-5.364655309958893e-05
188,992.2851055255924,17.21453823575065,103.27619401138107,0.08788266742515169,-5.364655309958893e-05
189,1018.9807285967629,63.407852529461984,104.5306335175717,0.052381301126008986,-0.0026056452609015436
190,1019.2807285967627,64.40091343124293,104.62407377629943,0.051599459647975146,-0.0026056452609015436
